"Num_equipement","Description","Date de detection de l'anomalie","Statut","Priorité","Description equipement","Section proprietaire"
"c4fb92b9-79ed-49a2-9b73-e4f014279e60","Fuite d'huile de graissage par bride.","2024-07-03 08:32:57","Travaux terminés","","REFRIGERANT HUILE DE GRAISSAGE","34MM"
"c4fb92b9-79ed-49a2-9b73-e4f014279e60","Fuite d'huile de graissage par bride.","2024-07-03 08:32:57","Travaux terminés","","REFRIGERANT HUILE DE GRAISSAGE","34MM"
"09e483b5-6656-4eb3-a17a-4a59a2f14e7a","Prévoir soufflage des radiateur du transformateur principale","2024-07-03 09:38:35","Travaux terminés","","TRANSFO PRINCIPAL","34EL"
"09e483b5-6656-4eb3-a17a-4a59a2f14e7a","Prévoir soufflage des radiateur du transformateur principale","2024-07-03 09:38:35","Travaux terminés","","TRANSFO PRINCIPAL","34EL"
"22c90841-ef49-4e00-b4d3-d7ddc8ba4b86","Encrassement de filtre d'aspiration de la pompe fioul 10  de la tranche 3.","2024-07-04 08:31:17","Travaux terminés","","POMPE FUEL  PRINCIPALE  N°1","34MC"
"22c90841-ef49-4e00-b4d3-d7ddc8ba4b86","Encrassement de filtre d'aspiration de la pompe fioul 10  de la tranche 3.","2024-07-04 08:31:17","Travaux terminés","","POMPE FUEL  PRINCIPALE  N°1","34MC"
"fc87b9e4-ca97-40a5-a341-984107a4b7fe","fuite énorme CP par bride à mi-course du broyeur C vers chaudière TR3","2024-07-04 08:31:33","Travaux terminés","","PULVERIZER C2 DISCHARGE","34MC"
"fc87b9e4-ca97-40a5-a341-984107a4b7fe","fuite énorme CP par bride à mi-course du broyeur C vers chaudière TR3","2024-07-04 08:31:33","Travaux terminés","","PULVERIZER C2 DISCHARGE","34MC"
"364c90b2-75c4-4dc1-9324-902df744b5f3","- prévoir effectué une inspection des sas de champ 6b TR3.","2024-07-04 08:31:44","Travaux terminés","","ELECTROFILTRE B","34MC"
"364c90b2-75c4-4dc1-9324-902df744b5f3","- prévoir effectué une inspection des sas de champ 6b TR3.","2024-07-04 08:31:44","Travaux terminés","","ELECTROFILTRE B","34MC"
"6172f304-6057-4ee9-b4dd-9858e45284be","Contrôle & correction d'alignement du moteur de la pompe alimentaire 30LAC10","2024-07-04 09:07:00","Provisoire","","ligne eau alimentaire 10","34MM"
"6172f304-6057-4ee9-b4dd-9858e45284be","Contrôle & correction d'alignement du moteur de la pompe alimentaire 30LAC10","2024-07-04 09:07:00","Travaux terminés","","ligne eau alimentaire 10","34MM"
"a32442f3-45ee-426d-8199-2b4afd073b87","prévoir un appoint d huile","2024-07-07 01:19:17","Travaux terminés","","Pompe eau stator","34MM"
"a32442f3-45ee-426d-8199-2b4afd073b87","prévoir un appoint d huile","2024-07-07 01:19:17","Travaux terminés","","Pompe eau stator","34MM"
"06e87925-3063-427f-b0a5-dd68853bebff","SAFETY : Manque du levier de la vanne 30LACAA004 manu évent de refoulement pompe BOOSTER 10 .","2024-07-07 09:14:01","Travaux terminés","","Vidange Pompe Alimentaire N°10","34MM"
"06e87925-3063-427f-b0a5-dd68853bebff","SAFETY : Manque du levier de la vanne 30LACAA004 manu évent de refoulement pompe BOOSTER 10 .","2024-07-07 09:14:01","Travaux terminés","","Vidange Pompe Alimentaire N°10","34MM"
"438cc991-0fb8-48cf-ae15-867e32a77229","Clapet non étanche (la pompe tourne dans le sens inverse).","2024-07-07 09:14:35","En attente arrêt équipement","","Clapet Déssuchauffe Pompe Alimentaire N°10","34MM"
"438cc991-0fb8-48cf-ae15-867e32a77229","Clapet non étanche (la pompe tourne dans le sens inverse).","2024-07-07 09:14:35","Travaux terminés","","Clapet Déssuchauffe Pompe Alimentaire N°10","34MM"
"699e06c4-ffd0-4800-a294-da09e08e1da6","Bruit anormal au niveau de système évacuation ECO bas.","2024-07-07 09:47:19","Travaux terminés","","CONVOYEUR CENDRE VOLANTE TREMIE ECONOMISEUR","34MC"
"699e06c4-ffd0-4800-a294-da09e08e1da6","Bruit anormal au niveau de système évacuation ECO bas.","2024-07-07 09:47:19","Travaux terminés","","CONVOYEUR CENDRE VOLANTE TREMIE ECONOMISEUR","34MC"
"d41b5b57-1554-4b4a-bb8b-b9c4f7da2156","prévoir contrôle de position registre de combustion D angle 3","2024-07-07 09:47:28","Travaux terminés","","REGISTRE D'AIR COIN 3 PLAN D","34CT"
"d41b5b57-1554-4b4a-bb8b-b9c4f7da2156","prévoir contrôle de position registre de combustion D angle 3","2024-07-07 09:47:28","Travaux terminés","","REGISTRE D'AIR COIN 3 PLAN D","34CT"
"6b242dc0-14da-4fd3-a3d6-9b7038366f9f","Percement au niveau de la soupape  de ramonage réchauffeur d'air depuis VS.","2024-07-07 09:47:34","Travaux terminés","","Soupape","34MD"
"6b242dc0-14da-4fd3-a3d6-9b7038366f9f","Percement au niveau de la soupape  de ramonage réchauffeur d'air depuis VS.","2024-07-07 09:47:34","Travaux terminés","","Soupape","34MD"
"a501c987-3e9a-4f7c-bd82-e76c25b85d2d","Présence sifflement à coté  de ramoneur IK5 (au niveau 8.5 CH3)","2024-07-07 09:47:41","Travaux terminés","","RAMONEUR LONG RETRACTABLE N°5 TYPE IK POUR LES ÉCH","34MD"
"a501c987-3e9a-4f7c-bd82-e76c25b85d2d","Présence sifflement à coté  de ramoneur IK5 (au niveau 8.5 CH3)","2024-07-07 09:47:41","Travaux terminés","","RAMONEUR LONG RETRACTABLE N°5 TYPE IK POUR LES ÉCH","34MD"
"a1bd085c-a500-4d11-8d31-0b291f805fec","prévoir contrôle de position registre COFA2 angle 1.","2024-07-07 11:59:51","Travaux terminés","","REGISTRE D'AIR COIN 1 PLAN  OFA2","34CT"
"a1bd085c-a500-4d11-8d31-0b291f805fec","prévoir contrôle de position registre COFA2 angle 1.","2024-07-07 11:59:51","Travaux terminés","","REGISTRE D'AIR COIN 1 PLAN  OFA2","34CT"
"6c4a6a62-5469-4646-9fb3-2fb1d6a0bf23","prévoir contrôle de position registre COFA 1 angle 3. ","2024-07-07 11:59:55","Travaux terminés","","REGISTRE D'AIR COIN 3 PLAN  OFA1","34CT"
"6c4a6a62-5469-4646-9fb3-2fb1d6a0bf23","prévoir contrôle de position registre COFA 1 angle 3. ","2024-07-07 11:59:55","Travaux terminés","","REGISTRE D'AIR COIN 3 PLAN  OFA1","34CT"
"da546af2-ffb0-4c66-87f5-7d0756f1b4d0","prévoir contrôle de position registre COFA 1 angle 4","2024-07-07 11:59:59","Travaux terminés","","REGISTRE D'AIR COIN 4 PLAN  OFA1","34CT"
"da546af2-ffb0-4c66-87f5-7d0756f1b4d0","prévoir contrôle de position registre COFA 1 angle 4","2024-07-07 11:59:59","Travaux terminés","","REGISTRE D'AIR COIN 4 PLAN  OFA1","34CT"
"dfa2d2c2-7e88-44ed-a474-c3a4e00b933b","prévoir contrôle de position registre de combustion broyeur C angle 4 .","2024-07-07 12:00:03","Travaux terminés","","REGISTRE COIN 4 PLAN C","34CT"
"dfa2d2c2-7e88-44ed-a474-c3a4e00b933b","prévoir contrôle de position registre de combustion broyeur C angle 4 .","2024-07-07 12:00:03","Travaux terminés","","REGISTRE COIN 4 PLAN C","34CT"
"8019bfad-a97e-4370-9927-68febe1b3d93","prévoir contrôle de position registre de combustion D angle 1","2024-07-07 12:00:07","Travaux terminés","","REGISTRE D'AIR COIN 1 PLAN D","34CT"
"8019bfad-a97e-4370-9927-68febe1b3d93","prévoir contrôle de position registre de combustion D angle 1","2024-07-07 12:00:07","Travaux terminés","","REGISTRE D'AIR COIN 1 PLAN D","34CT"
"90dc15f6-bf84-4b58-9898-c206f13df482","prévoir contrôle de position registre de combustion D angle 2","2024-07-07 12:00:10","Travaux terminés","","REGISTRE D'AIR COIN 2 PLAN D","34CT"
"90dc15f6-bf84-4b58-9898-c206f13df482","prévoir contrôle de position registre de combustion D angle 2","2024-07-07 12:00:10","Travaux terminés","","REGISTRE D'AIR COIN 2 PLAN D","34CT"
"cfdb4921-12b2-4995-b82c-dfe9c94e4b5c","prévoir contrôle de position registre de combustion D angle 4","2024-07-07 12:00:14","Travaux terminés","","REGISTRE D'AIR COIN 4 PLAN D","34CT"
"cfdb4921-12b2-4995-b82c-dfe9c94e4b5c","prévoir contrôle de position registre de combustion D angle 4","2024-07-07 12:00:14","Travaux terminés","","REGISTRE D'AIR COIN 4 PLAN D","34CT"
"1f2530db-b4f2-441f-808d-f8f2ec3d6e15","Prévoir controle transmetteur débit air primaire entrée Broyeur A, N°2 (30HFE10CF502 )","2024-07-07 12:00:20","Travaux terminés","","PULV A INLET AIR","34CT"
"1f2530db-b4f2-441f-808d-f8f2ec3d6e15","Prévoir controle transmetteur débit air primaire entrée Broyeur A, N°2 (30HFE10CF502 )","2024-07-07 12:00:20","Travaux terminés","","PULV A INLET AIR","34CT"
"74151537-f5b6-4018-9b2f-5f076c707666","Prévoir le contrôle du nœud 35","2024-07-09 02:36:31","Travaux terminés","","Armoire de Contrôle Automate Node 35","34CT"
"74151537-f5b6-4018-9b2f-5f076c707666","Prévoir le contrôle du nœud 35","2024-07-09 02:36:31","Travaux terminés","","Armoire de Contrôle Automate Node 35","34CT"
"ea862a08-86d9-4cac-9c86-d6a119d6c996","Déchirure dans le joint de dilation gaine tirage au dessous de réchauffeur d'air (niveau 0)","2024-07-09 03:57:02","Lancé","","Air heater","34MC"
"ea862a08-86d9-4cac-9c86-d6a119d6c996","Déchirure dans le joint de dilation gaine tirage au dessous de réchauffeur d'air (niveau 0)","2024-07-09 03:57:02","Travaux terminés","","Air heater","34MC"
"344a302f-5751-43ef-afec-e70e438c4bdc","Percement conduite de conditionnement ramonage générale(au dessus de la bâche intermittente chaudière).","2024-07-09 03:57:06","Préparé","","Systeme ramonage U3","34MD"
"344a302f-5751-43ef-afec-e70e438c4bdc","Percement conduite de conditionnement ramonage générale(au dessus de la bâche intermittente chaudière).","2024-07-09 03:57:06","Travaux terminés","","Systeme ramonage U3","34MD"
"6c00cfff-7320-4e12-a17d-9cd81a74bc21","Appoint d'huile pompe d'extraction N° 20 TR3 .","2024-07-09 08:41:57","Travaux terminés","","POMPE D'EXTRACTION  N°2","34MM"
"6c00cfff-7320-4e12-a17d-9cd81a74bc21","Appoint d'huile pompe d'extraction N° 20 TR3 .","2024-07-09 08:41:57","Travaux terminés","","POMPE D'EXTRACTION  N°2","34MM"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","- déraillement de la chaine de décrasseur suite a la chute d'un objet du chaudière .","2024-07-09 11:20:42","Travaux terminés","","DECRASSEUR","34MC"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","- déraillement de la chaine de décrasseur suite a la chute d'un objet du chaudière .","2024-07-09 11:20:42","Travaux terminés","","DECRASSEUR","34MC"
"957dacec-f3aa-4775-ab81-ab734c254e6e","prévoir control détendeur sortie cadre H2 TR3/4","2024-07-10 01:40:31","Travaux terminés","","unité 03","34CT"
"957dacec-f3aa-4775-ab81-ab734c254e6e","prévoir control détendeur sortie cadre H2 TR3/4","2024-07-10 01:40:31","Travaux terminés","","unité 03","34CT"
"efbd3c66-3da3-4577-b39b-8407180aa84c","Prévoir une inspection des sas 1A U3.","2024-07-10 09:44:47","Travaux terminés","","SAS A SOUS CHAMP 1 ELECTROFILTRE A","34MC"
"efbd3c66-3da3-4577-b39b-8407180aa84c","Prévoir une inspection des sas 1A U3.","2024-07-10 09:44:47","Travaux terminés","","SAS A SOUS CHAMP 1 ELECTROFILTRE A","34MC"
"472b0fbb-0711-41b2-ad08-4629e2662da3","Nettoyage réchauffeur 20.","2024-07-10 09:44:53","Lancé","","RÉCHAUFFEUR FIOUL N°20","34MC"
"472b0fbb-0711-41b2-ad08-4629e2662da3","Nettoyage réchauffeur 20.","2024-07-10 09:44:53","Travaux terminés","","RÉCHAUFFEUR FIOUL N°20","34MC"
"3ad0ac58-d0de-4c6b-8b85-c082547dac98","Nettoyage réchauffeur 10.","2024-07-10 09:44:58","Lancé","","RÉCHAUFFEUR FIOUL N°10","34MC"
"3ad0ac58-d0de-4c6b-8b85-c082547dac98","Nettoyage réchauffeur 10.","2024-07-10 09:44:58","Travaux terminés","","RÉCHAUFFEUR FIOUL N°10","34MC"
"703519df-4f48-4cac-8c13-e30a5772489c","Problème au niveau de capteur fin de course de la vanne entrée sas 1B U3.","2024-07-10 10:28:34","Travaux terminés","","VANNE DE REMPLISSAGE SAS A SOUS CHAMP 1 ELECTROFIL","34CT"
"703519df-4f48-4cac-8c13-e30a5772489c","Problème au niveau de capteur fin de course de la vanne entrée sas 1B U3.","2024-07-10 10:28:34","Travaux terminés","","VANNE DE REMPLISSAGE SAS A SOUS CHAMP 1 ELECTROFIL","34CT"
"ef8c1a9e-8a83-4d55-9bcc-ec390e45499c","Fuite de vapeur par tresse ramoneur IK11","2024-07-10 11:12:39","Travaux terminés","","SOUPAPE DE RAMONEUR LONG RETRACTABLE N°11 TYPE IK","34MC"
"ef8c1a9e-8a83-4d55-9bcc-ec390e45499c","Fuite de vapeur par tresse ramoneur IK11","2024-07-10 11:12:39","Travaux terminés","","SOUPAPE DE RAMONEUR LONG RETRACTABLE N°11 TYPE IK","34MC"
"dbb32110-337f-42d9-b932-0b76c00b3feb","Fuite CP angle 4 broyeur B au niveau 2 de l'ascenseur.","2024-07-11 01:57:50","Travaux terminés","","Vanne isolement CP Broyeur B / foyer angle 4","34MD"
"dbb32110-337f-42d9-b932-0b76c00b3feb","Fuite CP angle 4 broyeur B au niveau 2 de l'ascenseur.","2024-07-11 01:57:50","Travaux terminés","","Vanne isolement CP Broyeur B / foyer angle 4","34MD"
"bb1caf5e-60eb-43cb-807e-1fd339139b9d","SAFETY : Vibration de la conduite d'huile de commande de la vanne régulatrice 30MAA12AA011 corps HP Turbine .","2024-07-11 08:37:11","Travaux terminés","","SOUPAPE REGULATRICE TURBINE","34MM"
"bb1caf5e-60eb-43cb-807e-1fd339139b9d","SAFETY : Vibration de la conduite d'huile de commande de la vanne régulatrice 30MAA12AA011 corps HP Turbine .","2024-07-11 08:37:11","Travaux terminés","","SOUPAPE REGULATRICE TURBINE","34MM"
"802038b2-f67c-45bd-9468-8cc880bd2b2f","Projet d'installation système SCADA  électrofiltre U3","2024-07-11 11:07:00","Travaux terminés","","Electrofiltre","34EL"
"802038b2-f67c-45bd-9468-8cc880bd2b2f","Projet d'installation système SCADA  électrofiltre U3","2024-07-11 11:07:00","Travaux terminés","","Electrofiltre","34EL"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","- Mou de chaine décrasseur dans les deux coté.","2024-07-12 11:22:53","Travaux terminés","","DECRASSEUR","34MC"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","- Mou de chaine décrasseur dans les deux coté.","2024-07-12 11:22:53","Travaux terminés","","DECRASSEUR","34MC"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","Mou chaine dans le décrasseur de la tranche 3 cote mer.","2024-07-12 11:24:18","Travaux terminés","","DECRASSEUR","34MC"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","Mou chaine dans le décrasseur de la tranche 3 cote mer.","2024-07-12 11:24:18","Travaux terminés","","DECRASSEUR","34MC"
"6b425ffd-85b9-4327-ba1b-f32f48569636","prévoir la remise en état éclairage salle des automate 3 et 4","2024-07-14 01:24:35","Travaux terminés","","ELAIRAGE ET PC BATIMENT ELECTRIQUE","34EL"
"6b425ffd-85b9-4327-ba1b-f32f48569636","prévoir la remise en état éclairage salle des automate 3 et 4","2024-07-14 01:24:35","Travaux terminés","","ELAIRAGE ET PC BATIMENT ELECTRIQUE","34EL"
"3d229c19-984c-41ac-941f-558a7161da21","SAFETY : Voltmètre de le cellule TT défectueux","2024-07-14 01:24:58","En attente arrêt de l'unité","","Medium-voltage distribution boards, normal system","34EL"
"3d229c19-984c-41ac-941f-558a7161da21","SAFETY : Voltmètre de le cellule TT défectueux","2024-07-14 01:24:58","Travaux terminés","","Medium-voltage distribution boards, normal system","34EL"
"3d229c19-984c-41ac-941f-558a7161da21","SAFETY : Voltmètre de le cellule TT défectueux","2024-07-14 01:25:01","En attente arrêt de l'unité","","Medium-voltage distribution boards, normal system","34EL"
"3d229c19-984c-41ac-941f-558a7161da21","SAFETY : Voltmètre de le cellule TT défectueux","2024-07-14 01:25:01","Travaux terminés","","Medium-voltage distribution boards, normal system","34EL"
"fa399fd0-8439-4a21-8ec5-8a32643ac94b","prévoir control soupape mécanique  H2","2024-07-14 08:48:05","Travaux terminés","","SOUPAPE DE SECURITE BP H2","34MM"
"fa399fd0-8439-4a21-8ec5-8a32643ac94b","prévoir control soupape mécanique  H2","2024-07-14 08:48:05","Travaux terminés","","SOUPAPE DE SECURITE BP H2","34MM"
"8e2f9d17-fcb2-4f2a-8e1d-eac0f6beeb58","Prévoir de la remise en état normal la commande des l'inclinaisons bruleurs","2024-07-14 10:13:36","Travaux terminés","","COMMANDE DES INCLINAISON BRÛLEURS COIN 1.","34CT"
"8e2f9d17-fcb2-4f2a-8e1d-eac0f6beeb58","Prévoir de la remise en état normal la commande des l'inclinaisons bruleurs","2024-07-14 10:13:36","Travaux terminés","","COMMANDE DES INCLINAISON BRÛLEURS COIN 1.","34CT"
"ed107230-6b6e-422b-8ca7-637626f2cad5","prévoir la remise en conformité la vanne TOR inertage broyeur A (bobine désexcité).","2024-07-16 01:40:44","En attente arrêt équipement","","Isolement vapeur d'inertage du broyeur A","34CT"
"ed107230-6b6e-422b-8ca7-637626f2cad5","prévoir la remise en conformité la vanne TOR inertage broyeur A (bobine désexcité).","2024-07-16 01:40:44","Travaux terminés","","Isolement vapeur d'inertage du broyeur A","34CT"
"ce1bf5e8-bcd4-406d-8406-2bbd3a51e187","Prévoir la fiabilisation de la mésure de temperature métal sortie RHT ( 30HAJ22CT011)","2024-07-16 01:43:31","Travaux terminés","","Resurchauffeur HT U3","34CT"
"ce1bf5e8-bcd4-406d-8406-2bbd3a51e187","Prévoir la fiabilisation de la mésure de temperature métal sortie RHT ( 30HAJ22CT011)","2024-07-16 01:43:31","Travaux terminés","","Resurchauffeur HT U3","34CT"
"24dbcac7-831c-4ea6-8475-feeaf3cb1711","SAFETY : Fuite par presse-étoupe au niveau de la vanne d'isolement désurchauffe VS (Niveau 9 Chaudière).","2024-07-16 11:25:30","Travaux terminés","","S.H.SPRAY WATER MANUAL ISOLATION ","34MC"
"24dbcac7-831c-4ea6-8475-feeaf3cb1711","SAFETY : Fuite par presse-étoupe au niveau de la vanne d'isolement désurchauffe VS (Niveau 9 Chaudière).","2024-07-16 11:25:30","Travaux terminés","","S.H.SPRAY WATER MANUAL ISOLATION ","34MC"
"2abfb3f3-45fb-4890-8df6-f9fe4c0b9a57","Percement conduite eau de mer sortie condenseur cote 24 TR 3","2024-07-17 02:49:03","Travaux terminés","","CONDUITE EAU DE MER UNITÉ 3","34MD"
"2abfb3f3-45fb-4890-8df6-f9fe4c0b9a57","Percement conduite eau de mer sortie condenseur cote 24 TR 3","2024-07-17 02:49:03","Travaux terminés","","CONDUITE EAU DE MER UNITÉ 3","34MD"
"bf428ecc-34b2-4011-a24d-554ab23e9d4a","contrôle et entretien des pyromètres1&2","2024-07-18 02:58:00","Travaux terminés","","TEMPERATURE PROBE 1 MOTOR","34CT"
"bf428ecc-34b2-4011-a24d-554ab23e9d4a","contrôle et entretien des pyromètres1&2","2024-07-18 02:58:00","Travaux terminés","","TEMPERATURE PROBE 1 MOTOR","34CT"
"62d96dd9-4941-4642-bf95-22d346a54bbc","- Présence de fausse alarme de niveau d'huile bas de la station hydraulique PAC 20 .","2024-07-18 10:07:12","En attente arrêt équipement","","Clapet Hydraulique Refoulement Pompe Eau de Mer 20","34CT"
"62d96dd9-4941-4642-bf95-22d346a54bbc","- Présence de fausse alarme de niveau d'huile bas de la station hydraulique PAC 20 .","2024-07-18 10:07:12","Travaux terminés","","Clapet Hydraulique Refoulement Pompe Eau de Mer 20","34CT"
"8f44ec75-5480-41a0-a2bb-0fd929fa026b","Température huile chaud entrée réfrgirant huile de lubrification à 61 ° pompe alimentaire 20 ","2024-07-21 08:22:29","Travaux terminés","","T HG/FRD VOITH PA20","34MM"
"8f44ec75-5480-41a0-a2bb-0fd929fa026b","Température huile chaud entrée réfrgirant huile de lubrification à 61 ° pompe alimentaire 20 ","2024-07-21 08:22:29","Travaux terminés","","T HG/FRD VOITH PA20","34MM"
"6c00cfff-7320-4e12-a17d-9cd81a74bc21","prévoir un appoint d'huile au pompe d'eau d'extraction N°20","2024-07-21 08:22:37","Travaux terminés","","POMPE D'EXTRACTION  N°2","34MM"
"6c00cfff-7320-4e12-a17d-9cd81a74bc21","prévoir un appoint d'huile au pompe d'eau d'extraction N°20","2024-07-21 08:22:37","Travaux terminés","","POMPE D'EXTRACTION  N°2","34MM"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","- Percement de conduite de la vanne a flotteur d'appoint  décrasseur  ( régulation de niveau manuel).","2024-07-21 08:53:17","Travaux terminés","","DECRASSEUR","34MD"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","- Percement de conduite de la vanne a flotteur d'appoint  décrasseur  ( régulation de niveau manuel).","2024-07-21 08:53:17","Travaux terminés","","DECRASSEUR","34MD"
"957dacec-f3aa-4775-ab81-ab734c254e6e","Prévoir nettoyage DCS tranche 3","2024-07-21 10:52:31","Travaux terminés","","unité 03","34CT"
"957dacec-f3aa-4775-ab81-ab734c254e6e","Prévoir nettoyage DCS tranche 3","2024-07-21 10:52:31","Travaux terminés","","unité 03","34CT"
"339db9e6-d2f1-4592-ac8e-8a21de00359d","PREVOIR LA REMISE EN ETAT REGISTRE D'AIR OFA2 ANGLE  4 .","2024-07-21 10:53:53","Travaux terminés","","REGISTRE D'AIR COIN 4 PLAN  OFA2","34CT"
"339db9e6-d2f1-4592-ac8e-8a21de00359d","PREVOIR LA REMISE EN ETAT REGISTRE D'AIR OFA2 ANGLE  4 .","2024-07-21 10:53:53","Travaux terminés","","REGISTRE D'AIR COIN 4 PLAN  OFA2","34CT"
"05c358f9-2f0c-415e-a38b-ee85148242d0","CONTROLE ET REMISE EN ETAT DES PURGEURS AIR DE REGULATION","2024-07-22 01:19:00","Travaux terminés","","VANNE D'ISOLEMENT","34CT"
"05c358f9-2f0c-415e-a38b-ee85148242d0","CONTROLE ET REMISE EN ETAT DES PURGEURS AIR DE REGULATION","2024-07-22 01:19:00","Travaux terminés","","VANNE D'ISOLEMENT","34CT"
"81fbbe7c-476e-47aa-97d9-cbcbcda9b0cf","SOUPAPE NON ETANCHE","2024-07-22 11:18:10","Travaux terminés","","RAMONEUR LONG RETRACTABLE N°33 TYPE IK POUR LES ÉC","34MC"
"81fbbe7c-476e-47aa-97d9-cbcbcda9b0cf","SOUPAPE NON ETANCHE","2024-07-22 11:18:10","Travaux terminés","","RAMONEUR LONG RETRACTABLE N°33 TYPE IK POUR LES ÉC","34MC"
"0252901c-5c0b-43ff-be05-e1831fa9faa3","Defaut fin de course d'ouverture vanne TOR air total","2024-07-23 03:43:26","Travaux terminés","","REGISTRE AIR TOTAL BROYEUR D.","34CT"
"0252901c-5c0b-43ff-be05-e1831fa9faa3","Defaut fin de course d'ouverture vanne TOR air total","2024-07-23 03:43:26","Travaux terminés","","REGISTRE AIR TOTAL BROYEUR D.","34CT"
"d661eaa1-f3e2-4747-8272-1a545640f0b7","Remise en état des toles striées au voisinage des broyeurs (Action sécuritaire)","2024-07-23 08:53:00","Travaux terminés","","CHAUDIERE UNITE 3","34MD"
"d661eaa1-f3e2-4747-8272-1a545640f0b7","Remise en état des toles striées au voisinage des broyeurs (Action sécuritaire)","2024-07-23 08:53:00","Travaux terminés","","CHAUDIERE UNITE 3","34MD"
"536581bf-fbe1-48b3-880b-bda4d0ea66b6","Prévoir contrôle de niveau et nettoyage (Station Hydraulique du Broyeur C).","2024-07-23 09:00:00","Travaux terminés","","Indicateur  de niveau d'huile Station Hydraulique  du Broyeur C","34MC"
"536581bf-fbe1-48b3-880b-bda4d0ea66b6","Prévoir contrôle de niveau et nettoyage (Station Hydraulique du Broyeur C).","2024-07-23 09:00:00","Travaux terminés","","Indicateur  de niveau d'huile Station Hydraulique  du Broyeur C","34MC"
"5704408f-06cf-49fa-90b0-f36648d7ff32","Installation échafaudage pour élimination fuite machefer","2024-07-23 09:09:00","Travaux terminés","","convoyeur vers camion machfer unité 03","34MD"
"5704408f-06cf-49fa-90b0-f36648d7ff32","Installation échafaudage pour élimination fuite machefer","2024-07-23 09:09:00","Travaux terminés","","convoyeur vers camion machfer unité 03","34MD"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","- prévoir ajuster la goulot de décrasseur vers c30 ( chute partielle de mâchefer vers voie numéro 2).","2024-07-23 11:28:55","Travaux terminés","","DECRASSEUR","34MC"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","- prévoir ajuster la goulot de décrasseur vers c30 ( chute partielle de mâchefer vers voie numéro 2).","2024-07-23 11:28:55","Travaux terminés","","DECRASSEUR","34MC"
"3d2d6ab4-aefc-40e5-867e-81289464dc82","DEBRANCHEMT ET REBRANCHEMNT INSTRUMENTATIONS PAC10","2024-07-23 12:08:00","Travaux terminés","","Pompe Eau de Mer 10","34CT"
"3d2d6ab4-aefc-40e5-867e-81289464dc82","DEBRANCHEMT ET REBRANCHEMNT INSTRUMENTATIONS PAC10","2024-07-23 12:08:00","Travaux terminés","","Pompe Eau de Mer 10","34CT"
"58c6fbfd-14a6-4e2e-a72d-bf7a13740614","Alimentateur reste en service meme si la bande est vide","2024-07-24 03:05:33","Travaux terminés","","COAL FEEDER A","34CT"
"58c6fbfd-14a6-4e2e-a72d-bf7a13740614","Alimentateur reste en service meme si la bande est vide","2024-07-24 03:05:33","Travaux terminés","","COAL FEEDER A","34CT"
"0252901c-5c0b-43ff-be05-e1831fa9faa3","prévoir la remise en état FC d'ouverture trappe air total broyeur D.","2024-07-24 03:05:54","Travaux terminés","","REGISTRE AIR TOTAL BROYEUR D.","34CT"
"0252901c-5c0b-43ff-be05-e1831fa9faa3","prévoir la remise en état FC d'ouverture trappe air total broyeur D.","2024-07-24 03:05:54","Travaux terminés","","REGISTRE AIR TOTAL BROYEUR D.","34CT"
"4315c5df-02b6-492b-8215-a901553edee7","fuite CP par joint porte avant d'alimentateur D  TR3","2024-07-24 08:45:00","Travaux terminés","","COAL FEEDER D","34MC"
"4315c5df-02b6-492b-8215-a901553edee7","fuite CP par joint porte avant d'alimentateur D  TR3","2024-07-24 08:46:47","Lancé","","COAL FEEDER D","34MC"
"699e06c4-ffd0-4800-a294-da09e08e1da6","Prévoir contrôle dur mécanique système évacuation Eco bas .","2024-07-24 08:46:59","Travaux terminés","","CONVOYEUR CENDRE VOLANTE TREMIE ECONOMISEUR","34MC"
"699e06c4-ffd0-4800-a294-da09e08e1da6","Prévoir contrôle dur mécanique système évacuation Eco bas .","2024-07-24 08:46:59","Travaux terminés","","CONVOYEUR CENDRE VOLANTE TREMIE ECONOMISEUR","34MC"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","SAFETY : - mou de chaine décrasseur coté mer.","2024-07-24 11:16:54","Travaux terminés","","DECRASSEUR","34MC"
"94a7ec69-3ba2-4a23-9937-37e8ac8c2a54","SAFETY : - mou de chaine décrasseur coté mer.","2024-07-24 11:16:54","Travaux terminés","","DECRASSEUR","34MC"
"98f87332-320e-4bf4-87f8-bafcd6a17736","FUITE PAR PRESSE ETOUPE / IK6","2024-07-24 12:12:19","Travaux terminés","","RAMONEUR LONG RETRACTABLE N°6 TYPE IK POUR LES ÉCH","34MC"
"98f87332-320e-4bf4-87f8-bafcd6a17736","FUITE PAR PRESSE ETOUPE / IK6","2024-07-24 12:12:19","Travaux terminés","","RAMONEUR LONG RETRACTABLE N°6 TYPE IK POUR LES ÉCH","34MC"
